DRAQ5+2 & R3 & R2 & R1
Object Number	Diameter_Morphology(M07, Ch07)
6351	11.7836116358574
6362	11.5347409030255
6363	12.5344535796052
6372	15.6708897953518
6392	12.4835348034505
6400	7.91855212769413
6418	11.3740992815113
6428	12.1327873701856
6433	10.3169859048049
6458	11.0714081879397
6463	11.8614316084459
6465	11.4670517883284
6481	13.1785065957193
6488	11.741494941778
6501	16.3515864903127
6507	13.5021164234443
6509	11.7896160243417
6513	11.9268826935441
6530	12.4892026969563
6533	17.8298952973036
6534	11.3117066041626
6535	12.4437872640143
6538	11.614228528708
6563	8.81515776202711
6570	13.1031079007841
6572	12.4551566471662
6581	13.097705670952
6597	13.146245821268
6611	11.0777986116683
6615	13.4811341008624
6638	12.5626526109253
6646	10.6078527175924
6658	12.3524554807865
6659	14.0316092460044
6660	10.9944333852888
6669	15.0394621276786
6676	10.3512275718126
6682	12.4665156615172
6684	11.8971768374708
6695	9.39801668556088
6712	14.0769294728244
6724	10.1649523458056
6754	11.6750046031715
6759	13.6221375964417
6764	9.65065662998899
6773	11.0969478024719
6800	13.6325242831177
6802	9.82508020276678
6811	13.4863827419415
6812	15.5757628329183
6817	13.0544073518973
6823	14.0467322350311
6831	12.2083817923286
6834	12.8246930960466
6842	10.9879944779223
6845	10.1020973486786
6858	10.7470432412303
6861	12.2025834629622
6875	13.7822516307806
6881	11.9387443401292
6882	12.5795416877124
6901	15.263665231247
6902	12.0273338138383
6914	13.5700849123861
6915	10.3101239247276
6917	11.5898288619914
6921	14.9639812891706
6922	11.9505942133591
6923	14.725610180483
6926	12.4096166166338
6929	17.0008950266035
6938	12.5400984587833
6942	7.74688029349042
6945	10.8257772113276
6963	11.1096955927779
6967	10.473570687406
6976	12.5851663433423
6987	16.2560892831804
6989	11.4670517883284
6991	13.6791667757986
6993	11.6081334201651
7005	12.3696315569591
7014	10.234338491545
7035	12.4324074836148
7038	19.9397535620695
7086	12.2892711509304
7088	13.359846251409
7101	10.8453713942587
7116	14.0568051888068
7125	15.2358202730068
7139	9.98937864809153
7144	14.2368997157857
7155	12.9946365984412
7166	9.88969596808305
7168	11.9683470246512
7171	11.5714953484907
7179	12.1094326086455
7185	13.507356911289
7193	11.5470053837925
7197	10.8257772113276
7214	11.5347409030255
7230	14.4588637267571
7240	12.4778643353844
7243	12.0977383204433
7249	10.4532796046975
7284	11.8614316084459
7302	11.6628747249841
7305	11.6871218919579
7317	10.8974503078941
7319	10.6478071065522
7327	10.4193733213891
7340	14.1621386544126
7352	12.4437872640143
7355	10.8388439357112
7368	14.0467322350311
7390	10.6677281849722
7402	12.7749312192852
7420	11.3740992815113
7422	14.4490710647961
7427	12.0977383204433
7428	10.2204989470238
7429	14.7831697882412
7441	10.4397303059313
7463	12.1035868768983
7479	11.8614316084459
7482	10.6011790127999
7485	15.7024707194433
7490	12.702708807193
7503	10.8518949265143
7507	13.1031079007841
7509	16.0325217957415
7514	12.9782877096881
7543	14.0970250283413
7555	12.0390964903061
7556	13.0868945212179
7574	13.1946074039179
7577	13.1785065957193
7587	16.0457590528162
7602	9.61392008009429
7608	11.6871218919579
7625	10.1788674137107
7631	12.2141773691053
7633	11.8375414903193
7644	10.0670083321049
7658	14.9403153226141
7666	11.7052743055251
7678	12.2199701972086
7690	11.6628747249841
7694	11.650732218074
7695	10.2066406369927
7699	12.6188616281267
7702	12.9345896472144
7703	10.5610482226537
7707	11.6810648187902
7711	13.6688155319585
7716	11.614228528708
7718	11.4237680735952
7721	10.2895105273835
7743	13.4916293411448
7746	11.614228528708
7757	12.2373322285035
7761	13.5909299091776
7777	12.8246930960466
7785	12.2546696618423
7789	13.1516281125155
7806	10.116098876325
7815	14.0568051888068
7817	11.75956342378
7820	11.656805052585
7822	13.4968739008535
7827	9.70185410665739
7829	11.3989607303685
7849	16.0015922774583
7855	9.76728511190204
7879	11.1605411471759
7899	14.1120779157354
7907	11.147851499926
7929	11.9624323482214
7945	13.1677617862723
7964	11.5653777190129
7966	11.2741052593296
7974	13.9810811407965
7994	9.55484781526235
8002	14.5564280166177
8017	10.5945011040977
8020	13.1516281125155
8021	12.3237754897313
8022	14.3606366131481
8037	10.5945011040977
8051	13.5387572409419
8065	8.34500244562036
8078	11.1351473915255
8083	16.4422255154502
8085	10.9815517951767
8093	12.7194119160614
8094	8.39573241103015
8104	11.1732163825467
8119	11.5653777190129
8124	13.4074373842135
8134	12.9400599750746
8141	11.7956173563793
8145	14.2914759385118
8148	15.3653317002603
8149	10.4193733213891
8155	10.7667807110102
8156	9.85385063097711
8166	12.8632636886872
8181	14.142135623731
8187	10.4600476724863
8216	11.0072999003823
8223	12.3237754897313
8230	12.0743157654218
8234	11.5837209148678
8235	9.59918609430175
8237	8.51292676765464
8241	12.8412375360746
8274	16.3039078066105
8275	12.3065354129908
8311	10.9039426827971
8316	20.0282885572786
8325	12.2950285984943
8329	13.9810811407965
8332	11.614228528708
8338	12.460837448669
8342	10.9233966548794
8350	12.7583007962409
8355	11.1224287724217
8369	10.3648925646558
8371	19.0392004447129
8372	10.234338491545
8376	11.8375414903193
8385	12.8357250921477
8390	15.553027799879
8411	10.8844539403508
8413	8.13892119488575
8414	7.84672704160103
8420	12.5005307742938
8443	14.0164699401257
8445	13.0164031741628
8446	11.0458095220391
8455	13.5387572409419
8470	12.5570178707401
8472	11.4855520183539
8474	10.7733518319826
8485	13.8947616741562
8497	11.644656216504
8511	11.6810648187902
8519	11.5408747725912
8527	12.2950285984943
8530	12.0390964903061
