DRAQ5+2 & R3 & R2 & R1
Object Number	Diameter_AdaptiveErode(Object(M01, Ch01, Tight), Ch01, 97)
1330	13.04898496024
1332	12.3467248121966
1338	12.8191735377552
1352	12.2719826014782
1354	10.890954062722
1371	10.1649523458056
1389	13.0598274921981
1390	14.7975247064526
1405	12.4778643353844
1413	12.2892711509304
1421	13.0218391331278
1423	12.5457407980829
1450	13.7616964342099
1452	10.9944333852888
1453	11.2237741809441
1458	11.147851499926
1487	13.322713392713
1499	11.4670517883284
1501	11.21746691763
1504	9.96810199209663
1509	11.644656216504
1510	10.8714420361888
1513	11.5101727368933
1516	14.2865230789146
1517	10.6610919615088
1520	10.7206700892279
1523	12.8962323810061
1529	12.2141773691053
1541	11.5470053837925
1547	10.8453713942587
1559	11.33670488129
1570	13.7976479323202
1581	12.8907434544408
1585	11.6020351095681
1590	12.7138466513382
1591	13.2588151184014
1594	13.8181496493224
1614	12.0155596222604
1619	12.0037738816878
1621	12.3924959601255
1624	12.3295168250019
1629	14.91661180884
1657	10.4465071520237
1661	14.306324229206
1666	12.4437872640143
1680	13.146245821268
1681	11.8673966234614
1687	12.3467248121966
1688	10.9751053304033
1694	11.2741052593296
1706	13.2427923752448
1714	11.7836116358574
1747	12.6524671779863
1756	11.2048417398337
1758	12.6468724542204
1775	12.4437872640143
1789	13.9760182830745
1790	11.9742587795312
1810	12.460837448669
1819	10.6610919615088
1826	11.5592568518369
1827	13.146245821268
1835	10.2757452897457
1836	12.0155596222604
1845	10.9879944779223
1852	10.4397303059313
1857	12.1851719200204
1860	12.6300734132155
1890	13.39159246548
1898	12.2431141008925
1904	12.426713685522
1920	10.3238433239102
1922	11.8852737060889
1927	15.0864458788974
1944	11.5776097454027
1964	13.097705670952
1968	13.7101736159804
1970	13.6117429840189
1972	11.355417474297
1973	14.6194956554629
1974	11.3491833714531
1979	11.0969478024719
1988	13.0000816590609
1991	13.4232635995019
1993	11.2552574803217
1994	10.6078527175924
1995	12.3639088494787
1999	11.8315614235117
2004	12.3237754897313
2009	13.2641517316657
2011	11.0008685239055
2021	10.7008475697937
2026	12.2083817923286
2027	12.0918869351818
2032	14.6388464192677
2033	10.2274210602095
2035	13.9760182830745
2036	12.8522553309252
2040	12.3007833512543
2043	11.0650140735236
2047	10.6145222264044
2057	12.3581834919827
2078	13.8794730999233
2088	11.1605411471759
2090	12.7416486671566
2094	11.2300779018459
2098	12.6412752543648
2104	12.8852521896743
2120	12.9017189723546
2126	14.0467322350311
2132	11.5163196920641
2140	11.6992266304609
2157	13.6377146599603
2159	15.0676699588919
2160	14.493085937296
2166	11.75956342378
2191	11.0714081879397
2192	13.2961264306889
2197	10.6011790127999
2200	11.3491833714531
2211	11.1732163825467
2214	12.3122847874754
2228	12.2892711509304
2236	13.5544301274256
2247	10.9944333852888
2248	11.8494925700823
2257	11.6385770429148
2275	11.4113711431137
2277	12.4892026969563
2283	13.8232703275227
2292	14.1471390329176
2293	12.674821377709
2300	11.2426747402445
2304	11.4113711431137
2318	11.3054483980934
2329	11.0650140735236
2360	11.3304604826442
2361	13.146245821268
2368	11.0714081879397
2372	12.9782877096881
2377	13.848845317617
2378	14.0668709295802
2386	12.2025834629622
2391	11.2678261693079
2404	13.0544073518973
2419	14.1471390329176
2423	13.2641517316657
2425	14.3409104546428
2432	13.8079025958929
2436	10.4803256514668
2457	13.8539546501345
2467	14.1671349991277
2479	14.6291742368974
2481	12.6076398725695
2482	10.8257772113276
2495	11.0265715227836
2500	13.8794730999233
2508	12.9455279913656
2531	12.3237754897313
2532	12.3524554807865
2534	11.0137275213099
2553	10.6211875471407
2558	12.0567189878925
2585	12.2604433581164
2588	14.4392717614886
2594	11.1795486110984
2597	12.4665156615172
2611	13.2961264306889
2627	11.7535436827028
2635	11.5163196920641
2638	10.1858178190366
2643	10.9104311943399
2645	12.9673769993024
2657	13.6273319293651
2660	11.4237680735952
2661	11.9860735419312
2664	12.8136516018807
2671	14.0114198697258
2678	11.147851499926
2691	14.6001192444888
2704	9.46554821298794
2705	12.7082789494503
2752	12.9564571009452
2762	14.0215181916635
2771	12.0743157654218
2776	12.5907884862823
2804	12.1677354618822
2822	11.909068071661
2826	13.9506764339699
